codeId,codeType,txtName,codeLgt,codeMarking,txtDescrLgt,txtDescrMarking,geoLat,geoLong,valGeoAccuracy,uomGeoAccuracy,valElev,valElevAccuracy,valHgt,codeHgtAccuracy,uomDistVer,valRadius,uomRadius,codeGroupId,txtGroupName,codeLinkedToId,codeLinkType,datetimeValidWef,datetimeValidTil,txtRmk,source
"99981","TOWER","SEMILY","N","N","","","50.61679722N","015.31313333E","0","M","421","0","34","Y","M","0","M","8efa84ec-228e-4213-90f9-bd771b97c0d8","Group ID 443","","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99980","TOWER","SEMILY","N","N","","","50.61441667N","015.31276111E","0","M","408","0","100","Y","M","0","M","8efa84ec-228e-4213-90f9-bd771b97c0d8","Group ID 443","99981","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Transmission line","LK|ENR|5.4|2019-04-17|CSV"
"83660","CHIMNEY","SEMILY","N","Y","","Day marking","50.61289167N","015.32443611E","0","M","420","0","105","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"99857","TOWER","SKRYJE","N","N","","","49.96748056N","013.75534167E","0","M","356","0","43","Y","M","0","M","428911d3-a76c-4cd6-9c21-e36caee760af","Group ID 390","","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99856","TOWER","SKRYJE","N","N","","","49.96983333N","013.75306389E","0","M","361","0","111","Y","M","0","M","428911d3-a76c-4cd6-9c21-e36caee760af","Group ID 390","99857","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Transmission line","LK|ENR|5.4|2019-04-17|CSV"
"99855","TOWER","SKRYJE","N","N","","","49.97208056N","013.75096944E","0","M","362","0","43","Y","M","0","M","428911d3-a76c-4cd6-9c21-e36caee760af","Group ID 390","99856","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"83843","CHIMNEY","SLAVICIN","N","Y","","Day marking","49.10074167N","017.91387500E","0","M","449","0","105","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83531","CHIMNEY","SOKOLOV","Y","Y","Night marking","Day marking","50.18084444N","012.66317222E","0","M","581","0","182","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83841","ANTENNA","SPYTIHNEV JIH","Y","Y","Night marking","Day marking","49.12188333N","017.51160556E","0","M","451","0","270","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Radio transmitter","LK|ENR|5.4|2019-04-17|CSV"
"83842","ANTENNA","SPYTIHNEV SEVER","Y","Y","Night marking","Day marking","49.12578889N","017.51277222E","0","M","451","0","270","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Radio transmitter","LK|ENR|5.4|2019-04-17|CSV"
"99923","TOWER","STECHOVICE","N","N","","","49.85650278N","014.39540833E","0","M","353","0","33","Y","M","0","M","341f01a6-6dec-48bc-ae72-88c417b4e04e","Group ID 417","99924","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99929","TOWER","STECHOVICE","N","N","","","49.85497778N","014.39736111E","0","M","329","0","23","Y","M","0","M","3a1357a8-9189-4d53-8bd0-1cc686a4f63f","Group ID 419","99930","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99931","TOWER","STECHOVICE","N","N","","","49.85699167N","014.40318056E","0","M","267","0","26","Y","M","0","M","3a1357a8-9189-4d53-8bd0-1cc686a4f63f","Group ID 419","","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99930","TOWER","STECHOVICE","N","N","","","49.85558056N","014.39915000E","0","M","317","0","115","Y","M","0","M","3a1357a8-9189-4d53-8bd0-1cc686a4f63f","Group ID 419","99931","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Transmission line","LK|ENR|5.4|2019-04-17|CSV"
"99925","TOWER","STECHOVICE","N","N","","","49.85727222N","014.40412222E","0","M","290","0","46","Y","M","0","M","341f01a6-6dec-48bc-ae72-88c417b4e04e","Group ID 417","","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99924","TOWER","STECHOVICE","N","N","","","49.85676944N","014.39820000E","0","M","335","0","136","Y","M","0","M","341f01a6-6dec-48bc-ae72-88c417b4e04e","Group ID 417","99925","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Transmission line","LK|ENR|5.4|2019-04-17|CSV"
"99932","TOWER","STECHOVICE","N","N","","","49.83601389N","014.39787500E","0","M","366","0","25","Y","M","0","M","a57a4a47-61c2-4e7c-bebf-0c151f8f8830","Group ID 420","99933","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99934","TOWER","STECHOVICE","N","N","","","49.83444722N","014.40173333E","0","M","397","0","25","Y","M","0","M","a57a4a47-61c2-4e7c-bebf-0c151f8f8830","Group ID 420","","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99933","TOWER","STECHOVICE","N","N","","","49.83514722N","014.39991667E","0","M","381","0","100","Y","M","0","M","a57a4a47-61c2-4e7c-bebf-0c151f8f8830","Group ID 420","99934","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Transmission line","LK|ENR|5.4|2019-04-17|CSV"
"83646","CHIMNEY","STETI","Y","Y","Night marking","Day marking","50.46163611N","014.38005278E","0","M","320","0","163","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83645","CHIMNEY","STETI","Y","Y","Night marking","Day marking","50.46092222N","014.37588056E","0","M","310","0","155","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83647","CHIMNEY","STETI","N","Y","","Day marking","50.46145278N","014.37961944E","0","M","261","0","102","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83644","CHIMNEY","STETI","Y","Y","Night marking","Day marking","50.46016667N","014.37248333E","0","M","284","0","127","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"99847","TOWER","STICHOVICE","N","N","","","49.98749444N","013.31630000E","0","M","445","0","43","Y","M","0","M","a152c030-07ea-4f65-9d8f-41a98c5fb686","Group ID 384","","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99846","TOWER","STICHOVICE","N","N","","","49.98515000N","013.31264722E","0","M","471","0","114","Y","M","0","M","a152c030-07ea-4f65-9d8f-41a98c5fb686","Group ID 384","99847","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Transmission line","LK|ENR|5.4|2019-04-17|CSV"
"99845","TOWER","STICHOVICE","N","N","","","49.98398611N","013.31096944E","0","M","482","0","32","Y","M","0","M","a152c030-07ea-4f65-9d8f-41a98c5fb686","Group ID 384","99846","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"83625","CHIMNEY","STRAKONICE","Y","Y","Night marking","Day marking","49.25510000N","013.90577778E","0","M","540","0","148","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"99952","TOWER","STRAZISTE","N","N","","","50.58907222N","014.94106944E","0","M","376","0","113","Y","M","0","M","88747e56-3831-40ec-b2d2-a9c6ded531fe","Group ID 427","99953","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Transmission line","LK|ENR|5.4|2019-04-17|CSV"
"99951","TOWER","STRAZISTE","N","N","","","50.58911389N","014.93679722E","0","M","359","0","19","Y","M","0","M","88747e56-3831-40ec-b2d2-a9c6ded531fe","Group ID 427","99952","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99953","TOWER","STRAZISTE","N","N","","","50.58902778N","014.94360556E","0","M","386","0","19","Y","M","0","M","88747e56-3831-40ec-b2d2-a9c6ded531fe","Group ID 427","","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99976","TOWER","TANVALD","N","N","","","50.74687222N","015.26160000E","0","M","631","0","24","Y","M","0","M","b118e53b-cdbd-4582-bd78-ede255cb0a49","Group ID 442","99977","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99977","TOWER","TANVALD","N","N","","","50.74676667N","015.26547500E","0","M","607","0","102","Y","M","0","M","b118e53b-cdbd-4582-bd78-ede255cb0a49","Group ID 442","99978","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Transmission line","LK|ENR|5.4|2019-04-17|CSV"
"99978","TOWER","TANVALD","N","N","","","50.74714167N","015.26839167E","0","M","588","0","24","Y","M","0","M","b118e53b-cdbd-4582-bd78-ede255cb0a49","Group ID 442","","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"83744","TOWER","TEMELIN","Y","Y","Night marking","Day marking","49.17547500N","014.38196944E","0","M","659","0","155","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Cooling tower","LK|ENR|5.4|2019-04-17|CSV"
"83750","CHIMNEY","TEMELIN","N","Y","","Day marking","49.18228056N","014.37657778E","0","M","608","0","101","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83749","CHIMNEY","TEMELIN","Y","Y","Night marking","Day marking","49.18080833N","014.37518056E","0","M","610","0","103","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83746","TOWER","TEMELIN","Y","Y","Night marking","Day marking","49.17682222N","014.38347778E","0","M","659","0","155","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Cooling tower","LK|ENR|5.4|2019-04-17|CSV"
"83745","TOWER","TEMELIN","Y","Y","Night marking","Day marking","49.17589167N","014.37959444E","0","M","659","0","155","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Cooling tower","LK|ENR|5.4|2019-04-17|CSV"
"83748","CHIMNEY","TEMELIN","Y","Y","Night marking","Day marking","49.18013333N","014.37708333E","0","M","610","0","103","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83747","TOWER","TEMELIN","Y","Y","Night marking","Day marking","49.17722222N","014.38111389E","0","M","659","0","155","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Cooling tower","LK|ENR|5.4|2019-04-17|CSV"
"83858","CHIMNEY","TEPLICE","Y","Y","Night marking","Day marking","50.64089722N","013.80591944E","0","M","341","0","112","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83549","CHIMNEY","TEPLICE","Y","Y","Night marking","Day marking","50.64013889N","013.80597222E","0","M","370","0","141","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83874","CHIMNEY","TEPLICE - RETENICE","Y","Y","Night marking","Day marking","50.64306944N","013.80168056E","0","M","355","0","120","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83865","CHIMNEY","TISOVA","N","N","","","50.15052778N","012.61124722E","0","M","512","0","105","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83534","CHIMNEY","TISOVA","N","N","","","50.14913889N","012.61004722E","0","M","507","0","100","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83533","CHIMNEY","TISOVA","N","N","","","50.14910000N","012.61033056E","0","M","507","0","100","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83535","CHIMNEY","TISOVA","N","N","","","50.14987222N","012.61065556E","0","M","508","0","100","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83755","CHIMNEY","TREBIC","Y","Y","Night marking","Day marking","49.20594167N","015.89438889E","0","M","560","0","101","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83757","CHIMNEY","TREBIC","Y","Y","Night marking","Day marking","49.20681944N","015.86200556E","0","M","532","0","110","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83653","CHIMNEY","TREBORADICE","Y","Y","Night marking","Day marking","50.16479167N","014.51448889E","0","M","394","0","153","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83704","CHIMNEY","TREBOVICE","N","Y","","Day marking","49.83146944N","018.21175278E","0","M","311","0","102","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83711","CHIMNEY","TREBOVICE","N","Y","","Day marking","49.83185278N","018.21126944E","0","M","312","0","102","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83710","CHIMNEY","TREBOVICE","N","Y","","Day marking","49.83245833N","018.21061111E","0","M","313","0","102","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83741","CHIMNEY","TRINEC","N","N","","","49.68020278N","018.65754444E","0","M","402","0","102","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83743","CHIMNEY","TRINEC","Y","Y","Night marking","Day marking","49.70022222N","018.63349167E","0","M","405","0","114","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83742","CHIMNEY","TRINEC","N","N","","","49.68058889N","018.65449167E","0","M","403","0","102","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83735","CHIMNEY","TRINEC","N","N","","","49.69487500N","018.64721944E","0","M","399","0","100","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83734","CHIMNEY","TRINEC","Y","Y","Night marking","Day marking","49.68378889N","018.64733889E","0","M","417","0","122","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83546","CHIMNEY","TRMICE","Y","Y","Night marking","Day marking","50.64431389N","013.98906667E","0","M","369","0","216","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83545","CHIMNEY","TRMICE","Y","Y","Night marking","Day marking","50.64476389N","013.98679722E","0","M","370","0","225","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83670","CHIMNEY","TRUTNOV","N","N","","","50.57233333N","015.96421111E","0","M","485","0","102","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83671","CHIMNEY","TRUTNOV","N","N","","","50.57312778N","015.96377500E","0","M","485","0","101","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83840","WINDTURBINE","TULESICE","Y","Y","Night marking","Day marking","49.04624167N","016.18994444E","0","M","501","0","150","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"100017","TOWER","U SVRCINU","N","N","","","49.34554722N","018.11913611E","0","M","631","0","107","Y","M","0","M","69e6c0b4-3737-4174-9ff0-73e7c5e641aa","Group ID 464","100018","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Transmission line","LK|ENR|5.4|2019-04-17|CSV"
"83630","CHIMNEY","USTI NAD LABEM","N","Y","","Day marking","50.65077222N","014.05163889E","0","M","261","0","101","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83559","CHIMNEY","UZIN","Y","N","Night marking","","50.68901944N","013.96040000E","0","M","311","0","102","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"104870","WINDTURBINE","VACLAVICE","Y","Y","Night marking","Day marking","50.86918889N","014.93353333E","0","M","473","0","128","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"104859","WINDTURBINE","VACLAVICE","Y","Y","Night marking","Day marking","50.86296111N","014.93105556E","0","M","528","0","128","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"104876","WINDTURBINE","VACLAVICE","Y","Y","Night marking","Day marking","50.85965000N","014.93916111E","0","M","542","0","128","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"104875","WINDTURBINE","VACLAVICE","Y","Y","Night marking","Day marking","50.86640833N","014.93605278E","0","M","504","0","128","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"104877","WINDTURBINE","VACLAVICE","Y","Y","Night marking","Day marking","50.86416944N","014.93988056E","0","M","546","0","129","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"104883","WINDTURBINE","VACLAVICE","Y","Y","Night marking","Day marking","50.85651111N","014.95185000E","0","M","544","0","129","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"104882","WINDTURBINE","VACLAVICE","Y","Y","Night marking","Day marking","50.86027222N","014.94845000E","0","M","583","0","128","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"104905","WINDTURBINE","VACLAVICE","Y","Y","Night marking","Day marking","50.85855000N","014.95490556E","0","M","583","0","124","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"104884","WINDTURBINE","VACLAVICE","Y","Y","Night marking","Day marking","50.86056111N","014.95397778E","0","M","603","0","125","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"104879","WINDTURBINE","VACLAVICE","Y","Y","Night marking","Day marking","50.86424722N","014.94507778E","0","M","576","0","128","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"104878","WINDTURBINE","VACLAVICE","Y","Y","Night marking","Day marking","50.86098611N","014.94443056E","0","M","576","0","128","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"104881","WINDTURBINE","VACLAVICE","Y","Y","Night marking","Day marking","50.86226389N","014.95097778E","0","M","615","0","129","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"104880","WINDTURBINE","VACLAVICE","Y","Y","Night marking","Day marking","50.85824722N","014.94595278E","0","M","550","0","128","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"83845","CHIMNEY","VALASSKE MEZIRICI","Y","Y","Night marking","Day marking","49.49483611N","017.95496667E","0","M","447","0","160","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83701","CHIMNEY","VAMBERK","N","Y","","Day marking","50.12247222N","016.28833056E","0","M","430","0","111","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83656","CHIMNEY","VARNSDORF","Y","Y","Night marking","Day marking","50.90423611N","014.63742500E","0","M","450","0","121","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83585","CHIMNEY","VELESIN","N","Y","","Day marking","48.83206389N","014.46473889E","0","M","652","0","112","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83721","ANTENNA","VELKA JAVORINA","Y","Y","Night marking","Day marking","48.85735833N","017.67509722E","0","M","1074","0","115","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Tv transmitter","LK|ENR|5.4|2019-04-17|CSV"
"83775","WINDTURBINE","VESELI","Y","N","Night marking","","49.64448611N","017.79246667E","0","M","659","0","125","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"83774","WINDTURBINE","VESELI","Y","N","Night marking","","49.64813333N","017.78966944E","0","M","656","0","125","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"83584","CHIMNEY","VETRNI","Y","Y","Night marking","Day marking","48.78217500N","014.29836111E","0","M","613","0","121","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Chimney","LK|ENR|5.4|2019-04-17|CSV"
"83838","WINDTURBINE","VEZNICE","Y","Y","Night marking","Day marking","49.52632222N","015.70136944E","0","M","643","0","126","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"83837","WINDTURBINE","VEZNICE","Y","Y","Night marking","Day marking","49.52343333N","015.69798333E","0","M","634","0","126","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"99988","TOWER","VIR","N","N","","","49.56316111N","016.30984167E","0","M","522","0","124","Y","M","0","M","32f56d61-a8a6-44be-8211-db1591eacbce","Group ID 447","99989","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Transmission line","LK|ENR|5.4|2019-04-17|CSV"
"99987","TOWER","VIR","N","N","","","49.56398056N","016.30556389E","0","M","511","0","10","Y","M","0","M","32f56d61-a8a6-44be-8211-db1591eacbce","Group ID 447","99988","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99989","TOWER","VIR","N","N","","","49.56256111N","016.31300556E","0","M","530","0","9","Y","M","0","M","32f56d61-a8a6-44be-8211-db1591eacbce","Group ID 447","","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99919","TOWER","VRANE NAD VLTAVOU","N","N","","","49.93891944N","014.39543611E","0","M","363","0","43","Y","M","0","M","5beeed08-057e-4d6a-8674-57022b2e1099","Group ID 415","","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99918","TOWER","VRANE NAD VLTAVOU","N","N","","","49.94053611N","014.39311667E","0","M","360","0","165","Y","M","0","M","5beeed08-057e-4d6a-8674-57022b2e1099","Group ID 415","99919","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Transmission line","LK|ENR|5.4|2019-04-17|CSV"
"99917","TOWER","VRANE NAD VLTAVOU","N","N","","","49.94405000N","014.38801389E","0","M","318","0","62","Y","M","0","M","5beeed08-057e-4d6a-8674-57022b2e1099","Group ID 415","99918","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99911","TOWER","VRANE NAD VLTAVOU","N","N","","","49.93986111N","014.37036667E","0","M","392","0","30","Y","M","0","M","997e0a61-9687-4186-91de-18b7071c0a30","Group ID 413","99912","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99913","TOWER","VRANE NAD VLTAVOU","N","N","","","49.93728889N","014.37547500E","0","M","221","0","17","Y","M","0","M","997e0a61-9687-4186-91de-18b7071c0a30","Group ID 413","","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Pole","LK|ENR|5.4|2019-04-17|CSV"
"99912","TOWER","VRANE NAD VLTAVOU","N","N","","","49.93779722N","014.37415833E","0","M","310","0","105","Y","M","0","M","997e0a61-9687-4186-91de-18b7071c0a30","Group ID 413","99913","CABLE","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Transmission line","LK|ENR|5.4|2019-04-17|CSV"
"99841","WINDTURBINE","VRBICE","Y","Y","Night marking","Day marking","50.15771944N","013.22608889E","0","M","757","0","140","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
"99840","WINDTURBINE","VRBICE","Y","Y","Night marking","Day marking","50.15557222N","013.22083611E","0","M","756","0","140","Y","M","0","M","","","","","2019-04-17T00:00:00Z","2021-04-17T00:00:00Z","Wind power plant","LK|ENR|5.4|2019-04-17|CSV"
