codeId,codeType,txtName,codeLgt,codeMarking,txtDescrLgt,txtDescrMarking,geoLat,geoLong,valGeoAccuracy,uomGeoAccuracy,valElev,valElevAccuracy,valHgt,codeHgtAccuracy,uomDistVer,valRadius,uomRadius,codeGroupId,txtGroupName,codeLinkedToId,codeLinkType,datetimeValidWef,datetimeValidTil,txtRmk,source
12529,WINDTURBINE,BLOMSTERMÅLA,YES,,F R,,56.969086,16.243639,0,M,804,0,627,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12530,WINDTURBINE,BLOMSTERMÅLA,YES,,F R,,56.97828,16.258833,0,M,807,0,627,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12531,WINDTURBINE,BLOMSTERMÅLA,YES,,FLG W,,56.98528,16.264194,0,M,791,0,627,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12532,WINDTURBINE,BLOMSTERMÅLA,YES,,F R,,56.96825,16.284721,0,M,794,0,627,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12533,WINDTURBINE,BLOMSTERMÅLA,YES,,FLG W,,56.96739,16.30511,0,M,764,0,627,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12534,WINDTURBINE,BLOMSTERMÅLA,YES,,FLG W,,56.962086,16.315166,0,M,748,0,627,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12535,WINDTURBINE,BLOMSTERMÅLA,YES,,F R,,56.95067,16.333584,0,M,722,0,627,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12536,WINDTURBINE,BLOMSTERMÅLA,YES,,FLG W,,56.943974,16.341278,0,M,725,0,627,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12537,WINDTURBINE,BLOMSTERMÅLA,YES,,FLG W,,56.95225,16.345778,0,M,715,0,627,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12556,MAST,LOMSELENÄS,YES,,F R,,65.25181,17.741945,0,M,2018,0,407,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
12558,WINDTURBINE,FALKENBERG/ASSARP,YES,,FLG  R,,56.926945,12.737778,0,M,863,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12559,WINDTURBINE,FALKENBERG/ABILD,YES,,FLG  R,,56.929585,12.747445,0,M,961,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12560,WINDTURBINE,FALKENBERG/ABILD,YES,,FLG  R,,56.928364,12.7537775,0,M,1024,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12561,WINDTURBINE,FALKENBERG/ABILD,YES,,FLG  R,,56.914223,12.752444,0,M,1053,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12562,WINDTURBINE,FALKENBERG/ABILD,YES,,FLG  R,,56.913334,12.762333,0,M,948,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12563,WINDTURBINE,FALKENBERG/ABILD,YES,,FLG  R,,56.925224,12.76575,0,M,1040,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12564,WINDTURBINE,FALKENBERG/ABILD,YES,,FLG  R,,56.921833,12.767638,0,M,1007,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12565,WINDTURBINE,FALKENBERG/ABILD,YES,,FLG  R,,56.917778,12.765889,0,M,1014,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12566,WINDTURBINE,FALKENBERG/ABILD,YES,,FLG  R,,56.92475,12.77775,0,M,1027,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12567,WINDTURBINE,FALKENBERG/ABILD,YES,,FLG  R,,56.93328,12.779056,0,M,1053,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12568,WINDTURBINE,FALKENBERG/ABILD,YES,,FLG  R,,56.934086,12.788195,0,M,1063,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12569,WINDTURBINE,FALKENBERG/ABILD,YES,,FLG  R,,56.930252,12.792667,0,M,1037,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12570,MAST,FÖLLINGE,YES,,F R,,63.635723,14.503972,0,M,1893,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
12582,WINDTURBINE,PÅLSBODA,YES,,FLG  R,,59.09894,15.362972,0,M,827,0,479,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12583,WINDTURBINE,PÅLSBODA,YES,,FLG  R,,59.095108,15.367528,0,M,846,0,479,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12584,WINDTURBINE,PÅLSBODA,YES,,FLG  R,,59.091473,15.372444,0,M,863,0,479,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12587,MAST,NÄSSJÖ,YES,,F R,,57.59647,14.545139,0,M,1460,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
12591,MAST,BLAKLIDEN,YES,,F R,,64.03831,18.112112,0,M,2037,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
12594,WINDTURBINE,BJÄRTRÅ,YES,,FLG  R,,62.990307,17.933277,0,M,1339,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12595,WINDTURBINE,BJÄRTRÅ,YES,,FLG  R,,62.986694,17.929832,0,M,1414,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12596,WINDTURBINE,BJÄRTRÅ,YES,,FLG  R,,62.98375,17.926832,0,M,1391,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12597,WINDTURBINE,BJÄRTRÅ,YES,,FLG  R,,62.980556,17.92661,0,M,1440,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12598,WINDTURBINE,BJÄRTRÅ,YES,,FLG  R,,62.97889,17.937666,0,M,1467,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12599,WINDTURBINE,BJÄRTRÅ,YES,,FLG  R,,62.981777,17.936499,0,M,1430,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12600,WINDTURBINE,ÖNNARP,YES,,FLG  R,,55.431335,13.446806,0,M,545,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12601,WINDTURBINE,KUMLA,YES,,FLG  R,,59.176586,15.121778,0,M,614,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12602,WINDTURBINE,KUMLA,YES,,FLG  R,,59.17278,15.119166,0,M,620,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12603,WINDTURBINE,KUMLA,YES,,FLG  R,,59.168972,15.116556,0,M,620,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12607,WINDTURBINE,TIRUP,YES,,FLG  R,,55.895473,13.048973,0,M,689,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12614,WINDTURBINE,REFTELE,YES,,F R/FLG W,,57.193947,13.642195,0,M,1266,0,656,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12615,WINDTURBINE,REFTELE,YES,,F R/FLG W,,57.19747,13.64425,0,M,1293,0,656,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12617,WINDTURBINE,KÄVLINGE,YES,,FLG  R,,55.777195,13.198,0,M,499,0,390,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12618,WINDTURBINE,KÄVLINGE,YES,,FLG  R,,55.775387,13.192722,0,M,495,0,390,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12619,WINDTURBINE,KÄVLINGE,YES,,FLG  R,,55.773834,13.197917,0,M,499,0,390,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12630,MAST,FORSMO,YES,,F R,,63.287834,16.96525,0,M,1709,0,476,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
12643,MAST,FLACKÅSEN,YES,,F R,,61.93103,15.167111,0,M,2169,0,476,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
12644,WINDTURBINE,FURUHULT,YES,,FLG  R,,62.76978,17.778584,0,M,1401,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12645,WINDTURBINE,FURUHULT,YES,,FLG  R,,62.77061,17.760778,0,M,1476,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12646,WINDTURBINE,FURUHULT,YES,,FLG  R,,62.770332,17.750528,0,M,1457,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12647,WINDTURBINE,FURUHULT,YES,,FLG  R,,62.774807,17.742472,0,M,1434,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12648,WINDTURBINE,FURUHULT,YES,,FLG  R,,62.770668,17.737444,0,M,1421,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12697,WINDTURBINE,GRANNÄS,YES,,FLG  R,,59.063248,14.356556,0,M,925,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12698,WINDTURBINE,GRANNÄS,YES,,FLG  R,,59.05903,14.354889,0,M,938,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12702,WINDTURBINE,TAVELBERGET,YES,,FLG  R,,60.85975,15.979583,0,M,1962,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12703,WINDTURBINE,MUNKA-LJUNGBY,YES,,FLG  R,,56.24825,13.086083,0,M,886,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12705,WINDTURBINE,MUNKA-LJUNGBY,YES,,FLG  R,,56.243584,13.10175,0,M,886,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12715,MAST,TIDAHOLM,YES,,F R,,58.084442,14.009334,0,M,1398,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
12717,WINDTURBINE,NORRA LJUSTERÖ,YES,,FLG  R,,59.51525,18.602583,0,M,571,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12718,WINDTURBINE,KORPILOMBOLO,YES,,FLG W,,66.9407,23.306526,0,M,1621,0,597,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12719,WINDTURBINE,KORPILOMBOLO,YES,,F R,,66.939445,23.318834,0,M,1562,0,597,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12720,WINDTURBINE,KORPILOMBOLO,YES,,FLG W,,66.93839,23.333055,0,M,1565,0,597,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12721,WINDTURBINE,KORPILOMBOLO,YES,,F R,,66.93361,23.336418,0,M,1650,0,597,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12722,WINDTURBINE,KORPILOMBOLO,YES,,F R,,66.93011,23.345222,0,M,1677,0,597,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12723,WINDTURBINE,KORPILOMBOLO,YES,,F R,,66.9253,23.348583,0,M,1558,0,597,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12724,WINDTURBINE,KORPILOMBOLO,YES,,FLG W,,66.921,23.354195,0,M,1467,0,597,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12725,WINDTURBINE,KORPILOMBOLO,YES,,FLG W,,66.93208,23.30647,0,M,1555,0,597,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12726,WINDTURBINE,KORPILOMBOLO,YES,,F R,,66.92897,23.316444,0,M,1650,0,597,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12727,WINDTURBINE,KORPILOMBOLO,YES,,FLG W,,66.9243,23.322334,0,M,1624,0,597,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12731,WINDTURBINE,KRÄKLINGBO,YES,,FLG  R,,57.44475,18.76025,0,M,522,0,489,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12738,WINDTURBINE,KUNGSBERG,YES,,F R,,60.74786,16.382444,0,M,1522,0,623,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12739,WINDTURBINE,KUNGSBERG,YES,,FLG W,,60.743027,16.379055,0,M,1532,0,623,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12740,WINDTURBINE,KUNGSBERG,YES,,FLG W,,60.7505,16.392027,0,M,1506,0,623,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12741,WINDTURBINE,KUNGSBERG,YES,,F R,,60.743805,16.389555,0,M,1539,0,623,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12742,WINDTURBINE,KUNGSBERG,YES,,F R,,60.73811,16.388361,0,M,1594,0,623,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12743,WINDTURBINE,KUNGSBERG,YES,,F R,,60.749752,16.401917,0,M,1496,0,623,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12744,WINDTURBINE,KUNGSBERG,YES,,F R,,60.74097,16.400583,0,M,1496,0,623,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12745,WINDTURBINE,KUNGSBERG,YES,,FLG W,,60.73411,16.397055,0,M,1539,0,623,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12746,WINDTURBINE,KUNGSBERG,YES,,FLG W,,60.74636,16.410471,0,M,1470,0,623,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12747,WINDTURBINE,KUNGSBERG,YES,,FLG W,,60.736973,16.407888,0,M,1483,0,623,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12755,WINDTURBINE,GÄLLINGE,YES,,FLG  R,,57.386528,12.202416,0,M,804,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12756,WINDTURBINE,GÄLLINGE,YES,,FLG  R,,57.38297,12.202861,0,M,820,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12757,WINDTURBINE,GÄLLINGE,YES,,FLG  R,,57.385612,12.209167,0,M,810,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12758,WINDTURBINE,GÄLLINGE,YES,,FLG  R,,57.384697,12.216306,0,M,827,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12759,WINDTURBINE,GÄLLINGE,YES,,FLG  R,,57.380497,12.217444,0,M,807,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12760,WINDTURBINE,GÄLLINGE,YES,,FLG  R,,57.376778,12.218333,0,M,804,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12761,WINDTURBINE,GÄLLINGE,YES,,FLG  R,,57.372913,12.21925,0,M,833,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12762,WINDTURBINE,GÄLLINGE,YES,,FLG  R,,57.36883,12.219527,0,M,860,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12765,MAST,LJUNGBYHOLM,YES,,F R,,56.661083,16.068724,0,M,640,0,476,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
12766,MAST,TÖNNEBRO,YES,,FLG  R,,61.078415,17.00725,0,M,715,0,486,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
12769,WINDTURBINE,KRISTINAHAMN VERK 1,YES,,FLG W,,59.298,14.25175,0,M,1138,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12770,WINDTURBINE,KRISTINAHAMN VERK 2,YES,,FLG W,,59.2925,14.224333,0,M,1175,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12771,WINDTURBINE,KRISTINAHAMN VERK 3,YES,,FLG W,,59.298637,14.222972,0,M,1201,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12772,WINDTURBINE,KRISTINAHAMN VERK 4,YES,,FLG W,,59.292915,14.2125,0,M,1063,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12773,WINDTURBINE,KRISTINAHAMN VERK 5,YES,,FLG W,,59.293167,14.238444,0,M,1158,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12774,WINDTURBINE,KRISTINAHAMN VERK 6,YES,,FLG W,,59.285805,14.228444,0,M,1145,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12775,WINDTURBINE,KRISTINAHAMN VERK 7,YES,,FLG W,,59.287914,14.250195,0,M,1122,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12776,WINDTURBINE,KRISTINAHAMN VERK 8,YES,,FLG W,,59.320805,14.242417,0,M,1188,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12777,WINDTURBINE,KRISTINAHAMN VERK 9,YES,,FLG W,,59.315945,14.247695,0,M,1188,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12778,WINDTURBINE,KRISTINAHAMN VERK 10,YES,,FLG W,,59.278084,14.224777,0,M,1096,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12779,WINDTURBINE,KRISTINAHAMN VERK 11,YES,,FLG W,,59.27453,14.234917,0,M,1099,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12780,WINDTURBINE,KRISTINAHAMN VERK 12,YES,,FLG W,,59.2805,14.242139,0,M,1138,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12781,WINDTURBINE,KRISTINAHAMN VERK 13,YES,,FLG W,,59.277805,14.251389,0,M,1076,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12782,WINDTURBINE,KRISTINAHAMN VERK 14,YES,,FLG W,,59.28003,14.215028,0,M,1099,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12783,WINDTURBINE,KRISTINAHAMN VERK 15,YES,,FLG W,,59.29872,14.210444,0,M,1099,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12784,WINDTURBINE,KRISTINAHAMN VERK 16,YES,,FLG W,,59.286694,14.216528,0,M,1106,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12803,WINDTURBINE,VASSGÅRDA,YES,,FLG W,,59.36289,14.204249,0,M,1191,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12804,WINDTURBINE,VASSGÅRDA,YES,,FLG W,,59.355553,14.190945,0,M,1165,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12805,WINDTURBINE,VASSGÅRDA,YES,,FLG W,,59.357525,14.200611,0,M,1096,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12806,WINDTURBINE,VASSGÅRDA,YES,,FLG W,,59.34575,14.156221,0,M,1043,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12807,WINDTURBINE,VASSGÅRDA,YES,,FLG W,,59.346027,14.166779,0,M,1063,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12808,WINDTURBINE,VASSGÅRDA,YES,,FLG W,,59.352444,14.182222,0,M,1132,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12809,WINDTURBINE,VASSGÅRDA,YES,,FLG W,,59.34458,14.17675,0,M,1079,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12810,WINDTURBINE,VASSGÅRDA,YES,,FLG W,,59.34936,14.174334,0,M,1073,0,591,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12822,WINDTURBINE,HÄLLEVADSHOLM,YES,,FLG  R,,58.56289,11.500305,0,M,837,0,492,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12823,WINDTURBINE,BLAIKEN,YES,,FLG  R,,65.29408,17.214306,0,M,2546,0,476,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
12824,WINDTURBINE,BLAIKEN,YES,,FLG  R,,65.30019,17.206028,0,M,2552,0,476,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
