codeGroup,groupInternalId,name,type,lighted,markingDescription,heightUnit,heightValue,elevationValue,latutide,longitude,defaultHeightFlag,verticalPrecision,lateralPrecision,obstacleRadius,linkedToGroupInternalId,linkType
,,STAMÅSEN,Wind turbine,true,,ft,564,559.0032,63.67361,15.795834,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,583.9968,63.67167,15.788056,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,555.9552,63.67028,15.779166,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,597.1032,63.664722,15.798889,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,608.9904,63.661114,15.801667,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,594.9696,63.658337,15.795556,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,574.8528,63.667778,15.818334,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,594.0552,63.663055,15.810555,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,613.8672,63.65861,15.811945,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,601.0656,63.655556,15.809722,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,580.9488,63.662224,15.829444,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,615.0864,63.656113,15.820278,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,605.9424,63.652225,15.819445,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,581.8632,63.648613,15.816667,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,597.1032,63.64639,15.811111,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,581.8632,63.661667,15.841666,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,591.0072,63.65861,15.836389,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,594.0552,63.654724,15.845833,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,573.9384,63.65806,15.859445,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,583.0824,63.654724,15.857779,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,602.8944,63.65,15.852778,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,604.1136,63.646667,15.851389,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,564,583.0824,63.64306,15.855278,false,,,,,
,,KILBODHÖJDEN,Mast,true,,ft,459,602.8944,63.068054,15.660555,false,,,,,
,,BODMYREN,Mast,true,,ft,367,530.0472,63.52361,15.93,false,,,,,
,,FULLSJÖN,Mast,true,,ft,367,565.0992,63.504166,15.938889,false,,,,,
,,STAMÅSEN,Wind turbine,true,,ft,568,591.0072,63.643612,15.866389,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,606.8568,63.52972,15.969166,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,626.0592,63.52611,15.974722,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,633.984,63.52139,15.985278,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,643.128,63.51611,15.988889,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,637.032,63.51389,15.996944,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,622.0968,63.521946,15.969444,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,654.1008,63.513332,15.983611,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,645.8712,63.510555,15.988334,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,595.884,63.531113,15.940278,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,629.1072,63.523335,15.952222,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,670.8648000000001,63.515835,15.959167,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,609.9048,63.522778,15.935278,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,637.9464,63.520554,15.944167,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,675.1320000000001,63.51611,15.949722,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,680.0088000000001,63.5125,15.955277,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,648.0048,63.517223,15.940556,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,661.1112,63.51278,15.945556,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,680.9232000000001,63.508057,15.968055,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,644.0424,63.509445,15.979166,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,690.9816000000001,63.508335,15.958889,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,655.0152,63.508335,15.948055,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,644.9568,63.503334,15.944445,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,655.0152,63.49972,15.949722,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,651.0528,63.49972,15.96,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,633.0696,63.50028,15.938889,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,644.9568,63.495834,15.952222,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,676.0464000000001,63.493332,15.974444,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,650.1384,63.4925,15.985001,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,645.8712,63.49111,15.993889,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,676.0464000000001,63.49167,15.964722,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,694.0296000000001,63.49,15.976944,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,669.9504000000001,63.486946,15.962222,false,,,,,
,,ÖGONFÄGNADEN,Wind turbine,true,,ft,564,694.0296000000001,63.483612,15.960278,false,,,,,
,,STAMÅSEN,Mast,true,,ft,394,533.0952,63.66389,15.7941675,false,,,,,
,,RAMSELE,Mast,true,,ft,351,445.61760000000004,63.59839,16.413027,false,,,,,
,,LILL-VILLFLON,Mast,true,,ft,328,626.9736,63.40167,16.01361,false,,,,,
,,KÄRMSJÖHÖJDEN,Mast,true,,ft,328,552.9072,63.873608,16.731112,false,,,,,
,,BACKE,Wind turbine,true,,ft,492,470.0016,63.7625,16.5025,false,,,,,
,,BACKE,Wind turbine,true,,ft,492,466.03920000000005,63.760555,16.509722,false,,,,,
,,RENSJÖN,Mast,true,,ft,367,581.8632,63.46389,16.102222,false,,,,,
,,BJÖRKHÖJDEN,Mast,true,,ft,367,630.0216,63.41611,16.120277,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,619.9632,63.47222,16.103334,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,608.076,63.470554,16.112778,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,615.0864,63.47222,16.120834,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,625.1448,63.465836,16.120834,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,644.9568,63.46389,16.130001,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,640.9944,63.46278,16.106112,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,647.0904,63.460556,16.117779,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,640.9944,63.45889,16.107779,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,637.032,63.455555,16.11389,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,626.9736,63.451946,16.117222,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,618.1344,63.456112,16.138332,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,638.8608,63.454445,16.1475,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,598.932,63.453056,16.156666,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,619.9632,63.448612,16.159445,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,631.8504,63.45139,16.138332,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,651.9672,63.44917,16.131666,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,626.0592,63.447502,16.140833,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,630.936,63.443058,16.142778,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,630.936,63.439167,16.146667,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,631.8504,63.439167,16.116667,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,651.9672,63.435,16.1175,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,657.1488,63.433056,16.108612,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,669.0360000000001,63.428333,16.127222,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,726.9480000000001,63.421112,16.14,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,675.1320000000001,63.42278,16.1475,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,672.9984000000001,63.418335,16.196943,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,683.9712000000001,63.413612,16.201113,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,676.0464000000001,63.40889,16.204445,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,648.0048,63.405556,16.211668,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,652.8816,63.40056,16.21861,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,647.0904,63.39889,16.228056,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,705.0024000000001,63.40639,16.198332,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,694.9440000000001,63.419724,16.156944,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,694.9440000000001,63.418056,16.134722,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,651.9672,63.432777,16.126112,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,651.9672,63.43028,16.116388,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,701.9544000000001,63.421947,16.130833,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,650.1384,63.419724,16.17861,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,690.9816000000001,63.415836,16.185555,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,702.8688000000001,63.411945,16.188889,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,691.8960000000001,63.40167,16.197498,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,684.8856000000001,63.397224,16.198332,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,680.0088000000001,63.39389,16.210556,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,658.0632,63.391113,16.21861,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,631.8504,63.384445,16.229723,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,670.8648000000001,63.41528,16.176111,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,679.0944000000001,63.410835,16.180277,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,688.8480000000001,63.406944,16.182222,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,686.1048000000001,63.402225,16.1875,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,688.8480000000001,63.398056,16.187222,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,725.1192000000001,63.39389,16.194443,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,682.1424000000001,63.390556,16.201668,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,677.8752000000001,63.41611,16.159166,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,698.9064000000001,63.407223,16.169722,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,704.0880000000001,63.39278,16.184166,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,683.9712000000001,63.390278,16.1925,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,673.9128000000001,63.38528,16.203056,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,693.1152000000001,63.41278,16.148056,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,698.9064000000001,63.409447,16.15639,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,726.0336000000001,63.40528,16.160833,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,708.0504000000001,63.40167,16.166111,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,708.0504000000001,63.397503,16.17472,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,715.0608000000001,63.393333,16.172777,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,718.1088000000001,63.388615,16.182222,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,670.8648000000001,63.38556,16.193333,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,662.94,63.380833,16.201668,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,643.128,63.380554,16.22889,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,647.0904,63.37639,16.232779,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,694.0296000000001,63.413334,16.138332,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,726.9480000000001,63.404724,16.150278,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,718.1088000000001,63.400833,16.146944,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,722.0712000000001,63.40139,16.15639,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,700.1256000000001,63.39778,16.161943,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,693.1152000000001,63.393612,16.163055,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,663.8544,63.385834,16.173056,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,662.0256,63.380554,16.174444,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,662.0256,63.3825,16.183332,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,654.1008,63.37833,16.195,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,652.8816,63.37611,16.204168,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,645.8712,63.379166,16.21861,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,694.9440000000001,63.419167,16.123056,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,693.1152000000001,63.415,16.124166,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,707.1360000000001,63.40639,16.127222,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,705.9168000000001,63.404167,16.135277,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,711.0984000000001,63.40056,16.131666,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,659.892,63.37472,16.172499,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,645.8712,63.37111,16.177776,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,650.1384,63.371666,16.187222,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,648.9192,63.367775,16.191666,false,,,,,
,,RENSJÖN,Wind turbine,true,,ft,564,637.032,63.366943,16.201113,false,,,,,
,,FORSMO,Mast,true,,ft,476,520.9032,63.287777,16.965279,false,,,,,
,,SOLLEFTEÅ/MULTRÅ,Mast,true,,ft,945,680.0088000000001,63.253056,17.45114,false,,,,,
,,LÅNGSELE,Mast,true,,ft,354,398.9832,63.21025,17.064138,false,,,,,
,,SOLLEFTEÅ/MULTRÅ,Mast,false,,ft,351,498.6528,63.252834,17.450918,false,,,,,
,,STORBERGET,Mast,true,,ft,394,581.8632,63.945557,17.476946,false,,,,,
,,STIGSHÖJDEN,Mast,true,,ft,331,530.9616,63.224167,17.974722,false,,,,,
,,TANNFLOHÖJDEN,Mast,true,,ft,394,616.0008,63.474167,17.144722,false,,,,,
,,VITBERGSHÖJDEN,Mast,true,,ft,394,551.0784,63.460835,17.283611,false,,,,,
,,BRÄNNAN,Mast,true,,ft,394,487.9848,63.505554,17.362778,false,,,,,
,,STORSJÖHÖJDEN,Mast,true,,ft,394,534.0096,63.367496,17.362778,false,,,,,
,,HOLMTRÄSK,Mast,true,,ft,394,612.9528,63.889168,17.426945,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,574,665.0736,63.809723,17.37111,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,644.9568,63.80611,17.37139,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,640.9944,63.81111,17.379723,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,654.1008,63.80722,17.37889,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,662.0256,63.809166,17.389723,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,672.9984000000001,63.80528,17.388332,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,663.8544,63.81111,17.397778,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,687.9336000000001,63.80722,17.396389,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,679.0944000000001,63.803055,17.395555,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,688.8480000000001,63.808887,17.403889,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,693.1152000000001,63.80472,17.403889,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,673.9128000000001,63.80083,17.40361,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,677.8752000000001,63.8075,17.412777,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,688.8480000000001,63.803886,17.413334,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,669.9504000000001,63.798054,17.410278,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,672.9984000000001,63.80528,17.420555,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,669.9504000000001,63.80083,17.421389,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,665.0736,63.803055,17.428055,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,662.0256,63.799168,17.433332,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,648.9192,63.79111,17.389723,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,640.08,63.7875,17.38611,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,651.9672,63.791943,17.398611,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,658.9776,63.787777,17.394722,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,655.9296,63.79,17.406944,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,650.1384,63.78639,17.40361,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,640.9944,63.8075,17.362778,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,640.9944,63.7975,17.425833,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,638.8608,63.80111,17.386944,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,627.888,63.786945,17.411943,false,,,,,
,,TRATTBERGET,Wind turbine,true,,ft,492,616.9152,63.786945,17.376945,false,,,,,
,,KNÄSJÖBERGET,Mast,true,,ft,394,540.1056,63.030277,17.212778,false,,,,,
,,SIDENSJÖ,Mast,true,,ft,384,479.1456,63.25083,17.977777,false,,,,,
,,LÄNNÄS,Mast,true,,ft,394,509.9304,63.346664,17.784445,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,529.1328,63.249443,17.9825,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,527.9136,63.253056,17.993334,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,538.8864,63.25722,17.986668,false,,,,,
,,RÖDSTAHÖJDEN,Wind turbine,true,,ft,492,529.1328,63.107777,17.163889,false,,,,,
,,RÖDSTAHÖJDEN,Wind turbine,true,,ft,492,523.0368,63.10694,17.15361,false,,,,,
,,RÖDSTAHÖJDEN,Wind turbine,true,,ft,492,534.0096,63.101944,17.15639,false,,,,,
,,RÖDSTAHÖJDEN,Wind turbine,true,,ft,492,530.0472,63.09611,17.137777,false,,,,,
,,RÖDSTAHÖJDEN,Wind turbine,true,,ft,492,545.8968,63.09722,17.151388,false,,,,,
,,RÖDSTAHÖJDEN,Wind turbine,true,,ft,558,566.928,63.094723,17.161388,false,,,,,
,,ÖRNSKÖLDSVIK/ÅS,Mast,true,,ft,558,383.4384,63.302555,18.66075,false,,,,,
,,TREHÖRNINGSSJÖ,Mast,true,,ft,387,445.00800000000004,63.719723,18.866112,false,,,,,
,,LÅNGVIKEN,Mast,true,,ft,387,419.1,63.643612,18.966389,false,,,,,
,,BJÖRNA,Mast,true,,ft,387,473.0496,63.559444,18.731945,false,,,,,
,,LIDBERGET,Mast,true,,ft,384,467.86800000000005,63.296387,18.143612,false,,,,,
,,STORHÖJDEN,Mast,true,,ft,394,509.9304,63.15889,18.009722,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,505.0536,63.30111,18.086111,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,483.108,63.30472,18.098057,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,484.0224,63.308334,18.108334,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,479.1456,63.298054,18.099445,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,498.9576,63.301945,18.108055,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,498.9576,63.305,18.117779,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,502.92,63.297222,18.11028,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,502.92,63.300278,18.122223,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,487.9848,63.303333,18.130278,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,494.0808,63.296112,18.1225,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,506.8824,63.29861,18.134445,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,508.1016,63.30361,18.145277,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,527.9136,63.298332,18.146667,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,502.92,63.302223,18.156666,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,516.0264000000001,63.29333,18.151388,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,534.0096,63.295277,18.1625,false,,,,,
,,SIDENSJÖ BRANDBERGET,Wind turbine,true,,ft,564,501.0912,63.299442,18.164999,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,481.8888,63.265278,18.00361,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,499.872,63.263332,18.015,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,487.0704,63.267776,18.020834,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,498.9576,63.261112,18.0275,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,502.0056,63.265835,18.035,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,502.0056,63.259724,18.039165,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,527.9136,63.258057,18.053055,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,502.92,63.263332,18.058887,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,495.9096,63.25639,18.067501,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,480.06,63.260277,18.080557,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,480.06,63.254723,18.080278,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,473.964,63.259167,18.095556,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,481.8888,63.249443,18.090557,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,506.8824,63.251945,18.057222,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,502.0056,63.246666,18.06361,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,491.9472,63.24139,18.070835,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,523.9512,63.2475,18.0275,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,537.972,63.240555,18.026112,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,530.9616,63.244167,18.03861,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,544.068,63.237778,18.03611,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,530.9616,63.234722,18.045277,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,509.016,63.238056,18.083612,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,490.1184,63.24,18.094168,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,447.14160000000004,63.246113,18.147778,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,442.87440000000004,63.24972,18.154722,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,423.0624,63.247223,18.168333,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,530.9616,63.264168,18.047222,false,,,,,
,,SIDENSJÖ,Wind turbine,true,,ft,564,434.94960000000003,63.253613,18.1475,false,,,,,
,,VÄNNÄS,Mast,true,,ft,1060,564.7944,63.84036,19.82264,false,,,,,
,,HUSUM 2,Chimney,true,,ft,361,117.9576,63.325275,19.160278,false,,,,,
,,GABRIELSBERGET,Mast,true,,ft,394,341.98560000000003,63.53361,19.2725,false,,,,,
,,HÖRNEFORS,Wind turbine,false,,ft,456,150.876,63.625275,19.969723,false,,,,,
,,HÖRNEFORS,Wind turbine,false,,ft,456,149.9616,63.62861,19.96861,false,,,,,
,,HÖRNEFORS,Wind turbine,false,,ft,456,152.0952,63.63222,19.96778,false,,,,,
,,HÖRNEFORS,Wind turbine,false,,ft,456,155.1432,63.628056,19.953611,false,,,,,
,,HÖRNEFORS,Wind turbine,false,,ft,456,160.9344,63.63111,19.952223,false,,,,,
,,HÖRNEFORS,Wind turbine,false,,ft,456,160.02,63.635002,19.950556,false,,,,,
,,HÖRNEFORS,Wind turbine,true,,ft,492,167.03040000000001,63.638615,19.966112,false,,,,,
,,HÖRNEFORS,Wind turbine,true,,ft,492,166.116,63.63528,19.966946,false,,,,,
,,HÖRNEFORS,Wind turbine,true,,ft,492,167.03040000000001,63.642223,19.965557,false,,,,,
,,HÖRNEFORS,Wind turbine,true,,ft,492,167.94480000000001,63.645557,19.965279,false,,,,,
,,HÖRNEFORS,Wind turbine,true,,ft,492,177.08880000000002,63.63778,19.949444,false,,,,,
,,GABRIELSBERGET,Wind turbine,true,,ft,489,359.96880000000004,63.524166,19.276112,false,,,,,
,,GABRIELSBERGET,Wind turbine,true,,ft,489,353.87280000000004,63.526665,19.27861,false,,,,,
,,GABRIELSBERGET,Wind turbine,true,,ft,489,371.856,63.530277,19.259167,false,,,,,
